client_number,tickets_25_26,tickets_24_25,tickets_23_24,tickets_22_23,tickets_21_22,tickets_19_20,tickets_18_19,tickets_17_18,tickets_16_17,tickets_15_16,tickets_14_15
17528,0,0,0,0,0,0,0,0,0,1,0
17540,0,0,0,0,0,0,0,0,0,1,0
17541,0,0,0,0,0,0,0,0,0,1,0
17550,0,0,0,0,0,0,0,0,0,1,0
17554,0,0,0,0,0,0,0,0,0,1,0
17555,0,0,0,0,0,0,0,0,0,1,0
17557,0,0,0,0,0,0,0,0,0,1,0
17559,0,0,0,0,0,0,0,0,0,1,0
17560,0,0,0,0,0,0,0,0,0,1,0
17562,0,0,0,0,0,0,0,0,0,1,0
17563,0,0,0,0,0,0,0,0,0,1,0
17565,0,0,0,0,0,0,0,0,0,1,0
17567,0,0,0,0,0,0,0,0,0,1,0
17568,0,0,0,0,0,0,0,0,0,1,0
17574,0,0,0,0,0,0,0,0,0,1,0
17576,0,0,0,0,0,0,0,0,0,1,0
17578,0,0,0,0,0,0,0,0,0,1,0
17580,0,0,0,0,0,0,0,0,0,1,0
17581,0,0,0,0,0,0,0,0,0,1,0
17584,0,0,0,0,0,0,0,0,0,1,0
17587,0,0,0,0,0,0,0,0,0,1,0
17589,0,0,0,0,0,0,0,0,0,1,0
17590,0,0,0,0,0,0,0,0,0,1,0
17592,0,0,0,0,0,0,0,0,0,1,0
17593,0,0,0,0,0,0,0,0,0,1,0
17595,0,0,0,0,0,0,0,0,0,1,0
17596,0,0,0,0,0,0,0,0,0,1,0
17599,0,0,0,0,0,0,0,0,0,1,0
17600,0,0,0,0,0,0,0,0,0,1,0
17610,0,0,0,0,0,0,0,0,0,1,0
17618,0,0,0,0,0,0,0,0,0,1,0
17625,0,0,0,0,0,0,0,0,0,1,0
17629,0,0,0,0,0,0,0,0,0,1,0
17630,0,0,0,0,0,0,0,0,0,1,0
17631,0,0,0,0,0,0,0,0,0,1,0
17632,0,0,0,0,0,0,0,0,0,1,0
17659,0,0,0,0,0,0,0,0,0,1,0
17662,0,0,0,0,0,0,0,0,0,1,0
17665,0,0,0,0,0,0,0,0,0,1,0
17669,0,0,0,0,0,0,0,0,0,1,0
17672,0,0,0,0,0,0,0,0,0,1,0
17676,0,0,0,0,0,0,0,0,0,1,0
17678,0,0,0,0,0,0,0,0,0,1,0
17679,0,0,0,0,0,0,0,0,0,1,0
17686,0,0,0,0,0,0,0,0,0,1,0
17687,0,0,0,0,0,0,0,0,0,1,0
17690,0,0,0,0,0,0,0,0,0,1,0
17693,0,0,0,0,0,0,0,0,0,1,0
17702,0,0,0,0,0,0,0,0,0,1,0
17725,0,0,0,0,0,0,0,0,0,1,0
17728,0,0,0,0,0,0,0,0,0,1,0
17730,0,0,0,0,0,0,0,0,0,1,0
17731,0,0,0,0,0,0,0,0,0,1,0
17732,0,0,0,0,0,0,0,0,0,1,0
17734,0,0,0,0,0,0,0,0,0,1,0
17735,0,0,0,0,0,0,0,0,0,1,0
17744,0,0,0,0,0,0,0,0,0,1,0
17747,0,0,0,0,0,0,0,0,0,1,0
17750,0,0,0,0,0,0,0,0,0,1,0
17751,0,0,0,0,0,0,0,0,0,1,0
17763,0,0,0,0,0,0,0,0,0,1,0
17764,0,0,0,0,0,0,0,0,0,1,0
17775,0,0,0,0,0,0,0,0,0,1,0
17781,0,0,0,0,0,0,0,0,0,1,0
17785,0,0,0,0,0,0,0,0,0,1,0
17789,0,0,0,0,0,0,0,0,0,1,0
17796,0,1,0,0,0,0,0,0,0,1,0
17805,0,0,0,0,0,0,0,0,0,1,0
17807,0,0,0,0,0,0,0,0,0,1,0
17816,0,0,0,0,0,0,0,0,0,1,0
17817,0,0,0,0,0,0,0,0,0,1,0
17818,0,0,0,0,0,0,0,0,0,1,0
17820,0,0,0,0,0,0,0,0,0,1,0
17822,0,0,0,0,0,0,0,0,0,1,0
17823,0,0,0,0,0,0,0,0,0,1,0
17838,0,0,0,0,0,0,0,0,0,1,0
17844,0,0,0,0,0,0,0,0,0,1,0
17845,0,0,0,0,0,0,0,0,0,1,0
17846,0,0,0,0,0,0,0,0,0,1,0
17851,0,0,0,0,0,0,0,0,0,1,0
17853,0,0,0,0,0,0,0,0,0,1,0
17854,0,0,0,0,0,0,0,0,0,1,0
17855,0,0,0,0,0,0,0,0,0,1,0
17859,0,0,0,0,0,0,0,0,0,1,0
17864,0,0,0,0,0,0,0,0,0,1,0
17867,0,0,0,0,0,0,0,0,0,1,0
17870,0,0,0,0,0,0,0,0,0,1,0
17872,0,0,0,0,0,0,0,0,0,1,0
17876,0,0,0,0,0,0,0,0,0,1,0
17879,0,0,0,0,0,0,0,0,0,1,0
17899,0,0,0,0,0,0,0,0,0,1,0
17901,0,0,0,0,0,0,0,0,0,1,0
17905,0,0,0,0,0,0,0,0,0,1,0
17906,0,0,0,0,0,0,0,0,0,1,0
17907,0,0,0,0,0,0,0,0,0,1,0
17911,0,0,0,0,0,0,0,0,0,1,0
17913,0,0,0,0,0,0,0,0,0,1,0
17914,0,0,0,0,0,0,0,0,0,1,0
17926,0,0,0,0,0,0,0,0,0,1,0
17927,0,0,0,0,0,0,0,0,0,1,0
17929,0,0,0,0,0,0,0,0,0,1,0
17931,0,0,0,0,0,0,0,0,0,1,0
17932,0,0,0,0,0,0,0,0,0,1,0
17933,0,0,0,0,0,0,0,0,0,1,0
17935,0,0,0,0,0,0,0,0,0,1,0
17937,0,0,0,0,0,0,0,0,0,1,0
17938,0,0,0,0,0,0,0,0,0,1,0
17940,0,0,0,0,0,0,0,0,0,1,0
17942,0,0,0,0,0,0,0,0,0,1,0
17943,0,0,0,0,0,0,0,0,0,1,0
17945,0,0,0,0,0,0,0,0,0,1,0
17948,0,0,0,0,0,0,0,0,0,1,0
17950,0,0,0,0,0,0,0,0,0,1,0
17951,0,0,0,0,0,0,0,0,0,1,0
17953,0,0,0,0,0,0,0,0,0,1,0
17956,0,0,0,0,0,0,0,0,0,1,0
17957,0,0,0,0,0,0,0,0,0,1,0
17959,0,0,0,0,0,0,0,0,0,1,0
17960,0,0,0,0,0,0,0,0,0,1,0
17961,0,0,0,0,0,0,0,0,0,1,0
17962,0,0,0,0,0,0,0,0,0,1,0
17963,0,0,0,0,0,0,0,0,0,1,0
17964,0,0,0,0,0,0,0,0,0,1,0
17965,0,0,0,0,0,0,0,0,0,1,0
18018,0,0,0,0,0,0,0,0,0,1,0
18020,0,0,0,0,0,0,0,0,0,1,0
18023,0,0,0,0,0,0,0,0,0,1,0
18027,0,0,0,0,0,0,0,0,0,1,0
18056,0,0,0,0,0,0,0,0,0,1,0
18065,0,0,0,0,0,0,0,0,0,1,0
18096,0,0,0,0,0,0,0,0,0,1,0
18106,0,0,0,0,0,0,0,0,0,1,0
18121,0,0,0,0,0,0,0,0,0,1,0
18125,0,0,0,0,0,0,0,0,0,1,0
18141,0,0,0,0,0,0,0,0,0,1,0
18142,0,0,0,0,0,0,0,0,0,1,0
18143,0,0,0,0,0,0,0,0,0,1,0
18144,0,0,0,0,0,0,0,0,0,1,0
18145,0,0,0,0,0,0,0,0,0,1,0
18150,0,0,0,0,0,0,0,0,0,1,0
18158,0,0,0,0,0,0,0,0,0,1,0
18184,0,0,0,0,0,0,0,0,0,1,0
18186,0,0,0,0,0,0,0,0,0,1,0
18214,0,0,0,0,0,0,0,0,0,1,0
18216,0,0,0,0,0,0,0,0,0,1,0
18253,0,0,0,0,0,0,0,0,0,1,0
18254,0,0,0,0,0,0,0,0,0,1,0
18255,0,0,0,0,0,0,0,0,0,1,0
18326,0,0,0,0,0,0,0,0,0,1,0
18400,0,0,0,0,0,0,0,0,0,1,0
18425,0,0,0,0,0,0,0,0,0,1,0
18432,0,0,0,0,0,0,0,0,0,1,0
18492,0,0,0,0,0,0,0,0,0,1,0
18494,0,0,0,0,0,0,0,0,0,1,0
18495,0,0,0,0,0,0,0,0,0,1,0
18497,0,0,0,0,0,0,0,0,0,1,0
18498,0,0,0,0,0,0,0,0,0,1,0
18517,0,0,0,0,0,0,0,0,0,1,0
18519,0,0,0,0,0,0,0,0,0,1,0
18520,0,0,0,0,0,0,0,0,0,1,0
18524,0,0,0,0,0,0,0,0,0,1,0
18607,0,0,0,0,0,0,0,0,0,1,0
18674,0,0,0,0,0,0,0,0,0,1,0
18751,0,0,0,0,0,0,0,0,0,1,0
19144,0,0,0,0,0,0,0,0,0,1,0
19166,0,0,0,0,0,0,0,0,0,1,0
19167,0,0,0,0,0,0,0,0,0,1,0
19174,0,0,0,0,0,0,0,0,0,1,0
19618,0,0,0,0,0,0,0,0,0,1,0
19621,0,0,0,0,0,0,0,0,0,1,0
19624,0,0,0,0,0,0,0,0,0,1,0
19631,0,0,0,0,0,0,0,0,0,1,0
19632,0,0,0,0,0,0,0,0,0,1,0
19636,0,0,0,0,0,0,0,0,0,1,0
19638,0,0,0,0,0,0,0,0,0,1,0
19640,0,0,0,0,0,0,0,0,0,1,0
19641,0,0,0,0,0,0,0,0,0,1,0
19642,0,0,0,0,0,0,0,0,0,1,0
19650,0,0,0,0,0,0,0,0,0,1,0
19652,0,0,0,0,0,0,0,0,0,1,0
19657,0,0,0,0,0,0,0,0,0,1,0
19661,0,0,0,0,0,0,0,0,0,1,0
19662,0,0,0,0,0,0,0,0,0,1,0
19663,0,0,0,0,0,0,0,0,0,1,0
19664,0,0,0,0,0,0,0,0,0,1,0
19665,0,0,0,0,0,0,0,0,0,1,0
19666,0,0,0,0,0,0,0,0,0,1,0
19672,0,0,0,0,0,0,0,0,0,1,0
19676,0,0,0,0,0,0,0,0,0,1,0
19677,0,0,0,0,0,0,0,0,0,1,0
19678,0,0,0,0,0,0,0,0,0,1,0
19679,0,0,0,0,0,0,0,0,0,1,0
19680,0,0,0,0,0,0,0,0,0,1,0
19681,0,0,0,0,0,0,0,0,0,1,0
19684,0,0,0,0,0,0,0,0,0,1,0
19686,0,0,0,0,0,0,0,0,0,1,0
19834,0,0,0,0,0,0,0,0,0,1,0
19836,0,0,0,0,0,0,0,0,0,1,0
19849,0,0,0,0,0,0,0,0,0,1,0
19851,0,0,0,0,0,0,0,0,0,1,0
19852,0,0,0,0,0,0,0,0,0,1,0
19855,0,0,0,0,0,0,0,0,0,1,0
19856,0,0,0,0,0,0,0,0,0,1,0
19857,0,0,0,0,0,0,0,0,0,1,0
19858,0,0,0,0,0,0,0,0,0,1,0
19963,0,0,0,0,0,0,0,0,0,1,0
20250,0,0,0,0,0,0,0,0,0,1,0
20259,0,0,0,0,0,0,0,0,0,1,0
20263,0,0,0,0,0,0,0,0,0,1,0
20264,0,0,0,0,0,0,0,0,0,1,0
20270,0,0,0,0,0,0,0,0,0,1,0
20296,0,0,0,0,0,0,0,0,0,1,0
20297,0,0,0,0,0,0,0,0,0,1,0
20298,0,0,0,0,0,0,0,0,0,1,0
20300,0,0,0,0,0,0,0,0,0,1,0
20301,0,0,0,0,0,0,0,0,0,1,0
20306,0,0,0,0,0,0,0,0,0,1,0
20307,0,0,0,0,0,0,0,0,0,1,0
20310,0,0,0,0,0,0,0,0,0,1,0
20372,0,0,0,0,0,0,0,0,0,1,0
20613,0,0,0,0,0,0,0,0,0,1,0
20614,0,0,0,0,0,0,0,0,0,1,0
27891,0,0,0,0,0,0,0,0,0,1,0
41753,0,0,0,0,0,0,0,0,0,1,1
10002,0,0,0,0,0,0,0,0,0,0,1
10007,0,0,0,0,0,0,0,0,0,0,1
10534,0,0,0,0,0,0,0,0,0,0,1
10602,0,0,0,0,0,0,0,0,0,0,1
10633,0,0,0,0,0,0,0,0,0,0,1
10635,0,0,0,0,0,0,0,0,0,0,1
10645,0,0,0,0,0,0,0,0,0,0,1
10683,0,0,0,0,0,0,0,0,0,0,1
10737,0,0,0,0,0,0,0,0,0,0,1
10812,0,0,0,0,0,0,0,0,0,0,1
10835,0,0,0,0,0,0,0,0,0,0,1
10881,0,0,0,0,0,0,0,0,0,0,1
10882,0,0,0,0,0,0,0,0,0,0,1
10927,0,0,0,0,0,0,0,0,0,0,1
10986,0,0,0,0,0,0,0,0,0,0,1
11010,0,0,0,0,0,0,0,0,0,0,1
11011,0,0,0,0,0,0,0,0,0,0,1
11012,0,0,0,0,0,0,0,0,0,0,1
11055,0,0,0,0,0,0,0,0,0,0,1
11061,0,0,0,0,0,0,0,0,0,0,1
11062,0,0,0,0,0,0,0,0,0,0,1
11064,0,0,0,0,0,0,0,0,0,0,1
11071,0,0,0,0,0,0,0,0,0,0,1
11073,0,0,0,0,0,0,0,0,0,0,1
11124,0,0,0,0,0,0,0,0,0,0,1
11145,0,0,0,0,0,0,0,0,0,0,1
11223,0,0,0,0,0,0,0,0,0,0,1
11263,0,0,0,0,0,0,0,0,0,0,1
11264,0,0,0,0,0,0,0,0,0,0,1
11265,0,0,0,0,0,0,0,0,0,0,1
11287,0,0,0,0,0,0,0,0,0,0,1
11293,0,0,0,0,0,0,0,0,0,0,1
11299,0,0,0,0,0,0,0,0,0,0,1
11300,0,0,0,0,0,0,0,0,0,0,1
11311,0,0,0,0,0,0,0,0,0,0,1
11315,0,0,0,0,0,0,0,0,0,0,1
11316,0,0,0,0,0,0,0,0,0,0,1
11355,0,0,0,0,0,0,0,0,0,0,1
11372,0,0,0,0,0,0,0,0,0,0,1
11402,0,0,0,0,0,0,0,0,0,0,1
11467,0,0,0,0,0,0,0,0,0,0,1
11498,0,0,0,0,0,0,0,0,0,0,1
11571,0,0,0,0,0,0,0,0,0,0,1
11637,0,0,0,0,0,0,0,0,0,0,1
11643,0,0,0,0,0,0,0,0,0,0,1
11660,0,0,0,0,0,0,0,0,0,0,1
11697,0,0,0,0,0,0,0,0,0,0,1
11706,0,0,0,0,0,0,0,0,0,0,1
11707,0,0,0,0,0,0,0,0,0,0,1
11708,0,0,0,0,0,0,0,0,0,0,1
11730,0,0,0,0,0,0,0,0,0,0,1
11736,0,0,0,0,0,0,0,0,0,0,1
11737,0,0,0,0,0,0,0,0,0,0,1
11740,0,0,0,0,0,0,0,0,0,0,1
11741,0,0,0,0,0,0,0,0,0,0,1
11780,0,0,0,0,0,0,0,0,0,0,1
11781,0,0,0,0,0,0,0,0,0,0,1
11797,0,0,0,0,0,0,0,0,0,0,1
11818,0,0,0,0,0,0,0,0,0,0,1
11826,0,0,0,0,0,0,0,0,0,0,1
11827,0,0,0,0,0,0,0,0,0,0,1
11832,0,0,0,0,0,0,0,0,0,0,1
11833,0,0,0,0,0,0,0,0,0,0,1
11834,0,0,0,0,0,0,0,0,0,0,1
11861,0,0,0,0,0,0,0,0,0,0,1
11864,0,0,0,0,0,0,0,0,0,0,1
11887,0,0,0,0,0,0,0,0,0,0,1
11912,0,0,0,0,0,0,0,0,0,0,1
11913,0,0,0,0,0,0,0,0,0,0,1
11926,0,0,0,0,0,0,0,0,0,0,1
11927,0,0,0,0,0,0,0,0,0,0,1
11942,0,0,0,0,0,0,0,0,0,0,1
11956,0,0,0,0,0,0,0,0,0,0,1
11957,0,0,0,0,0,0,0,0,0,0,1
11959,0,0,0,0,0,0,0,0,0,0,1
11960,0,0,0,0,0,0,0,0,0,0,1
11961,0,0,0,0,0,0,0,0,0,0,1
11963,0,0,0,0,0,0,0,0,0,0,1
11987,0,0,0,0,0,0,0,0,0,0,1
11988,0,0,0,0,0,0,0,0,0,0,1
12001,0,0,0,0,0,0,0,0,0,0,1
12003,0,0,0,0,0,0,0,0,0,0,1
12038,0,0,0,0,0,0,0,0,0,0,1
12057,0,1,0,0,0,0,0,0,0,0,1
12057,0,1,0,0,0,0,0,0,0,0,1
12059,0,0,0,0,0,0,0,0,0,0,1
12060,0,0,0,0,0,0,0,0,0,0,1
12061,0,0,0,0,0,0,0,0,0,0,1
12072,0,0,0,0,0,0,0,0,0,0,1
12084,0,0,0,0,0,0,0,0,0,0,1
12094,0,0,0,0,0,0,0,0,0,0,1
12156,0,0,0,0,0,0,0,0,0,0,1
12157,0,0,0,0,0,0,0,0,0,0,1
12187,0,0,0,0,0,0,0,0,0,0,1
12193,0,0,0,0,0,0,0,0,0,0,1
12201,0,0,0,0,0,0,0,0,0,0,1
12211,0,0,0,0,0,0,0,0,0,0,1
12212,0,0,0,0,0,0,0,0,0,0,1
12213,0,0,0,0,0,0,0,0,0,0,1
12224,0,0,0,0,0,0,0,0,0,0,1
12227,0,0,0,0,0,0,0,0,0,0,1
12229,0,0,0,0,0,0,0,0,0,0,1
12248,0,0,0,0,0,0,0,0,0,0,1
12300,0,0,0,0,0,0,0,0,0,0,1
12302,0,0,0,0,0,0,0,0,0,0,1
12311,0,0,0,0,0,0,0,0,0,0,1
12334,0,0,0,0,0,0,0,0,0,0,1
12335,0,0,0,0,0,0,0,0,0,0,1
12341,0,0,0,0,0,0,0,0,0,0,1
12349,0,0,0,0,0,0,0,0,0,0,1
12350,0,0,0,0,0,0,0,0,0,0,1
12354,0,0,0,0,0,0,0,0,0,0,1
12358,0,0,0,0,0,0,0,0,0,0,1
12359,0,0,0,0,0,0,0,0,0,0,1
12360,0,0,0,0,0,0,0,0,0,0,1
12375,0,0,0,0,0,0,0,0,0,0,1
12377,0,0,0,0,0,0,0,0,0,0,1
12393,0,0,0,0,0,0,0,0,0,0,1
12394,0,0,0,0,0,0,0,0,0,0,1
12407,0,0,0,0,0,0,0,0,0,0,1
12408,0,0,0,0,0,0,0,0,0,0,1
12413,0,0,0,0,0,0,0,0,0,0,1
12414,0,0,0,0,0,0,0,0,0,0,1
12431,0,0,0,0,0,0,0,0,0,0,1
12441,0,0,0,0,0,0,0,0,0,0,1
12442,0,0,0,0,0,0,0,0,0,0,1
12443,0,0,0,0,0,0,0,0,0,0,1
12453,0,0,0,0,0,0,0,0,0,0,1
12480,0,0,0,0,0,0,0,0,0,0,1
12481,0,0,0,0,0,0,0,0,0,0,1
12490,0,0,0,0,0,0,0,0,0,0,1
12496,0,0,0,0,0,0,0,0,0,0,1
12500,0,0,0,0,0,0,0,0,0,0,1
12504,0,0,0,0,0,0,0,0,0,0,1
12517,0,0,0,0,0,0,0,0,0,0,1
12519,0,0,0,0,0,0,0,0,0,0,1
12521,0,0,0,0,0,0,0,0,0,0,1
12522,0,0,0,0,0,0,0,0,0,0,1
12535,0,0,0,0,0,0,0,0,0,0,1
12547,0,0,0,0,0,0,0,0,0,0,1
12548,0,0,0,0,0,0,0,0,0,0,1
12560,0,0,0,0,0,0,0,0,0,0,1
12561,0,0,0,0,0,0,0,0,0,0,1
12562,0,0,0,0,0,0,0,0,0,0,1
12587,0,0,0,0,0,0,0,0,0,0,1
12588,0,0,0,0,0,0,0,0,0,0,1
12589,0,0,0,0,0,0,0,0,0,0,1
12606,0,0,0,0,0,0,0,0,0,0,1
12614,0,0,0,0,0,0,0,0,0,0,1
12617,0,0,0,0,0,0,0,0,0,0,1
12618,0,0,0,0,0,0,0,0,0,0,1
12619,0,0,0,0,0,0,0,0,0,0,1
12650,0,0,0,0,0,0,0,0,0,0,1
12657,0,0,0,0,0,0,0,0,0,0,1
12669,0,0,0,0,0,0,0,0,0,0,1
12679,0,0,0,0,0,0,0,0,0,0,1
12687,0,0,0,0,0,0,0,0,0,0,1
12688,0,0,0,0,0,0,0,0,0,0,1
12736,0,0,0,0,0,0,0,0,0,0,1
12739,0,0,0,0,0,0,0,0,0,0,1
12742,0,0,0,0,0,0,0,0,0,0,1
12760,0,0,0,0,0,0,0,0,0,0,1
12768,0,0,0,0,0,0,0,0,0,0,1
12777,0,0,0,0,0,0,0,0,0,0,1
12778,0,0,0,0,0,0,0,0,0,0,1
12779,0,0,0,0,0,0,0,0,0,0,1
12780,0,0,0,0,0,0,0,0,0,0,1
12790,0,0,0,0,0,0,0,0,0,0,1
12794,0,0,0,0,0,0,0,0,0,0,1
12814,0,0,0,0,0,0,0,0,0,0,1
12815,0,0,0,0,0,0,0,0,0,0,1
12816,0,1,0,0,0,0,0,0,0,0,1
12822,0,0,0,0,0,0,0,0,0,0,1
12832,0,0,0,0,0,0,0,0,0,0,1
12833,0,0,0,0,0,0,0,0,0,0,1
12845,0,0,0,0,0,0,0,0,0,0,1
12849,0,0,0,0,0,0,0,0,0,0,1
12853,0,0,0,0,0,0,0,0,0,0,1
12859,0,0,0,0,0,0,0,0,0,0,1
12868,0,0,0,0,0,0,0,0,0,0,1
12876,0,0,0,0,0,0,0,0,0,0,1
12899,0,0,0,0,0,0,0,0,0,0,1
12901,0,0,0,0,0,0,0,0,0,0,1
12905,0,0,0,0,0,0,0,0,0,0,1
12908,0,0,0,0,0,0,0,0,0,0,1
12916,0,0,0,0,0,0,0,0,0,0,1
12917,0,0,0,0,0,0,0,0,0,0,1
12918,0,0,0,0,0,0,0,0,0,0,1
12924,0,0,0,0,0,0,0,0,0,0,1
12926,0,0,0,0,0,0,0,0,0,0,1
12929,0,0,0,0,0,0,0,0,0,0,1
12930,0,0,0,0,0,0,0,0,0,0,1
12943,0,0,0,0,0,0,0,0,0,0,1
12945,0,0,0,0,0,0,0,0,0,0,1
12946,0,0,0,0,0,0,0,0,0,0,1
12951,0,0,0,0,0,0,0,0,0,0,1
12952,0,0,0,0,0,0,0,0,0,0,1
12962,0,0,0,0,0,0,0,0,0,0,1
12970,0,0,0,0,0,0,0,0,0,0,1
12980,0,0,0,0,0,0,0,0,0,0,1
12998,0,0,0,0,0,0,0,0,0,0,1
13003,0,0,0,0,0,0,0,0,0,0,1
13005,0,0,0,0,0,0,0,0,0,0,1
13006,0,0,0,0,0,0,0,0,0,0,1
13028,0,0,0,0,0,0,0,0,0,0,1
13029,0,0,0,0,0,0,0,0,0,0,1
13030,0,0,0,0,0,0,0,0,0,0,1
13031,0,0,0,0,0,0,0,0,0,0,1
13046,0,0,0,0,0,0,0,0,0,0,1
13048,0,0,0,0,0,0,0,0,0,0,1
13061,0,0,0,0,0,0,0,0,0,0,1
13076,0,0,0,0,0,0,0,0,0,0,1
13079,0,0,0,0,0,0,0,0,0,0,1
13080,0,0,0,0,0,0,0,0,0,0,1
13088,0,0,0,0,0,0,0,0,0,0,1
13089,0,0,0,0,0,0,0,0,0,0,1
13092,0,0,0,0,0,0,0,0,0,0,1
13099,0,0,0,0,0,0,0,0,0,0,1
13103,0,0,0,0,0,0,0,0,0,0,1
13107,0,0,0,0,0,0,0,0,0,0,1
13111,0,0,0,0,0,0,0,0,0,0,1
13113,0,0,0,0,0,0,0,0,0,0,1
13117,0,0,0,0,0,0,0,0,0,0,1
13122,0,0,0,0,0,0,0,0,0,0,1
13127,0,0,0,0,0,0,0,0,0,0,1
13129,0,0,0,0,0,0,0,0,0,0,1
13134,0,0,0,0,0,0,0,0,0,0,1
13138,0,0,0,0,0,0,0,0,0,0,1
13140,0,0,0,0,0,0,0,0,0,0,1
13154,0,0,0,0,0,0,0,0,0,0,1
13155,0,0,0,0,0,0,0,0,0,0,1
13156,0,0,0,0,0,0,0,0,0,0,1
13157,0,0,0,0,0,0,0,0,0,0,1
13167,0,0,0,0,0,0,0,0,0,0,1
13168,0,0,0,0,0,0,0,0,0,0,1
13170,0,0,0,0,0,0,0,0,0,0,1
13174,1,1,0,0,0,0,0,0,0,0,1
13175,0,0,0,0,0,0,0,0,0,0,1
13176,0,0,0,0,0,0,0,0,0,0,1
13177,0,0,0,0,0,0,0,0,0,0,1
13189,0,0,0,0,0,0,0,0,0,0,1
13191,0,0,0,0,0,0,0,0,0,0,1
13192,0,0,0,0,0,0,0,0,0,0,1
13193,0,0,0,0,0,0,0,0,0,0,1
13195,0,0,0,0,0,0,0,0,0,0,1
13199,0,0,0,0,0,0,0,0,0,0,1
13200,0,0,0,0,0,0,0,0,0,0,1
13203,0,0,0,0,0,0,0,0,0,0,1
13204,0,0,0,0,0,0,0,0,0,0,1
13205,0,0,0,0,0,0,0,0,0,0,1
13206,0,0,0,0,0,0,0,0,0,0,1
13207,0,0,0,0,0,0,0,0,0,0,1
13209,0,0,0,0,0,0,0,0,0,0,1
13210,0,0,0,0,0,0,0,0,0,0,1
13211,0,0,0,0,0,0,0,0,0,0,1
13213,0,0,0,0,0,0,0,0,0,0,1
13214,0,0,0,0,0,0,0,0,0,0,1
13215,0,0,0,0,0,0,0,0,0,0,1
13219,0,0,0,0,0,0,0,0,0,0,1
13220,0,0,0,0,0,0,0,0,0,0,1
13221,0,0,0,0,0,0,0,0,0,0,1
13223,0,0,0,0,0,0,0,0,0,0,1
13224,0,0,0,0,0,0,0,0,0,0,1
13226,0,0,0,0,0,0,0,0,0,0,1
13227,0,0,0,0,0,0,0,0,0,0,1
13228,0,0,0,0,0,0,0,0,0,0,1
13235,0,0,0,0,0,0,0,0,0,0,1
13236,0,0,0,0,0,0,0,0,0,0,1
13237,0,0,0,0,0,0,0,0,0,0,1
13239,0,0,0,0,0,0,0,0,0,0,1
13240,0,0,0,0,0,0,0,0,0,0,1
13241,0,0,0,0,0,0,0,0,0,0,1
13245,0,0,0,0,0,0,0,0,0,0,1
13246,0,0,0,0,0,0,0,0,0,0,1
13250,0,0,0,0,0,0,0,0,0,0,1
13258,0,0,0,0,0,0,0,0,0,0,1
13259,0,0,0,0,0,0,0,0,0,0,1
13261,0,0,0,0,0,0,0,0,0,0,1
13262,0,0,0,0,0,0,0,0,0,0,1
13278,0,0,0,0,0,0,0,0,0,0,1
13279,0,0,0,0,0,0,0,0,0,0,1
13280,0,0,0,0,0,0,0,0,0,0,1
13281,0,0,0,0,0,0,0,0,0,0,1
13297,0,0,0,0,0,0,0,0,0,0,1
13298,0,0,0,0,0,0,0,0,0,0,1
13299,0,0,0,0,0,0,0,0,0,0,1
13302,0,0,0,0,0,0,0,0,0,0,1
13303,0,0,0,0,0,0,0,0,0,0,1
13306,0,0,0,0,0,0,0,0,0,0,1
13307,0,0,0,0,0,0,0,0,0,0,1
13310,0,0,0,0,0,0,0,0,0,0,1
13311,0,0,0,0,0,0,0,0,0,0,1
13312,0,0,0,0,0,0,0,0,0,0,1
13313,0,0,0,0,0,0,0,0,0,0,1
13314,0,0,0,0,0,0,0,0,0,0,1
13315,0,0,0,0,0,0,0,0,0,0,1
13319,0,0,0,0,0,0,0,0,0,0,1
13320,0,0,0,0,0,0,0,0,0,0,1
13321,0,0,0,0,0,0,0,0,0,0,1
13322,0,0,0,0,0,0,0,0,0,0,1
13323,0,0,0,0,0,0,0,0,0,0,1
13324,0,0,0,0,0,0,0,0,0,0,1
13325,0,0,0,0,0,0,0,0,0,0,1
13328,0,0,0,0,0,0,0,0,0,0,1
13329,0,0,0,0,0,0,0,0,0,0,1
13330,0,0,0,0,0,0,0,0,0,0,1
13331,0,0,0,0,0,0,0,0,0,0,1
13332,0,0,0,0,0,0,0,0,0,0,1
13333,0,0,0,0,0,0,0,0,0,0,1
13334,0,0,0,0,0,0,0,0,0,0,1
13335,0,0,0,0,0,0,0,0,0,0,1
13336,0,0,0,0,0,0,0,0,0,0,1
13337,0,0,0,0,0,0,0,0,0,0,1
13338,0,0,0,0,0,0,0,0,0,0,1
13339,0,0,0,0,0,0,0,0,0,0,1
13340,0,0,0,0,0,0,0,0,0,0,1
13341,0,0,0,0,0,0,0,0,0,0,1
13342,0,0,0,0,0,0,0,0,0,0,1
13344,0,0,0,0,0,0,0,0,0,0,1
13347,0,0,0,0,0,0,0,0,0,0,1
13348,0,0,0,0,0,0,0,0,0,0,1
13349,0,0,0,0,0,0,0,0,0,0,1
13350,0,0,0,0,0,0,0,0,0,0,1
13351,0,0,0,0,0,0,0,0,0,0,1
13352,0,0,0,0,0,0,0,0,0,0,1
13353,0,0,0,0,0,0,0,0,0,0,1
13354,0,0,0,0,0,0,0,0,0,0,1
13355,0,0,0,0,0,0,0,0,0,0,1
13358,0,0,0,0,0,0,0,0,0,0,1
13364,0,0,0,0,0,0,0,0,0,0,1
13380,0,0,0,0,0,0,0,0,0,0,1
13381,0,0,0,0,0,0,0,0,0,0,1
